,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),SO2,CO,O3,NO2,PM10,PM25
15331,4620181219,46,20181219,7.091666666666666,0.5250000000000002,13.783333333333333,1.2999999999999998,213.33333333333331,1015.6416666666664,0.004670446,0.709276438,0.019602968000000002,0.026709091,80.47486034,48.93415638
15332,4620181220,46,20181220,8.541666666666666,4.633333333333334,12.408333333333333,1.3333333333333333,112.5,1015.8249999999997,0.0057784640000000005,0.83289225,0.014035513999999999,0.032091402000000005,103.5868373,71.45039683
15333,4620181221,46,20181221,8.341666666666667,3.0416666666666674,15.533333333333333,1.3500000000000003,136.66666666666666,1016.025,0.007545191,0.8339382940000001,0.012408348,0.029881487999999998,76.11948529,51.68282828
15334,4620181222,46,20181222,8.600000000000001,3.4083333333333337,14.249999999999998,1.5750000000000002,179.16666666666663,1016.1583333333333,0.006214882,0.713224638,0.018278986,0.023329891000000002,55.26315789,40.13742072
15335,4620181223,46,20181223,6.716666666666668,3.025,10.566666666666666,4.525,310.8333333333333,1017.775,0.003772232,0.499455535,0.031947368,0.009699636999999999,38.64313725,21.11868132
15336,4620181224,46,20181224,2.35,-1.5833333333333333,6.708333333333332,3.441666666666667,280.8333333333333,1020.7000000000003,0.0035868759999999997,0.44686346899999996,0.024909594,0.010885028,21.63984674,10.12578616
15337,4620181225,46,20181225,2.9,-2.575,6.3583333333333325,1.5083333333333335,168.33333333333334,1017.95,0.0054480069999999995,0.55923913,0.016068841,0.017570833,26.37802607,16.64897959
15338,4620181226,46,20181226,4.525,1.5666666666666669,7.85,3.391666666666666,314.1666666666667,1017.0666666666666,0.005163587,0.554347826,0.020195651999999998,0.015429166999999999,34.08655617,20.49287169
15339,4620181227,46,20181227,-1.866666666666667,-4.266666666666667,1.7666666666666668,6.533333333333332,285.8333333333333,1021.1666666666665,0.003399437,0.423017408,0.027313208,0.0069471030000000005,17.62624254,5.997894737
15340,4620181228,46,20181228,-3.7916666666666665,-6.625,-0.4083333333333333,4.733333333333333,285.0,1024.8833333333334,0.0033814609999999997,0.460154739,0.023322642,0.008116291999999999,19.86666667,8.716356108
15341,4620181229,46,20181229,-2.433333333333333,-6.075,1.1,3.8666666666666663,255.83333333333331,1028.225,0.0034437390000000003,0.500728597,0.024771325,0.007822873000000001,24.60998152,9.744329897
15342,4620181230,46,20181230,-1.4833333333333332,-4.516666666666667,2.091666666666667,3.4250000000000003,258.3333333333333,1029.7583333333332,0.00425308,0.530654206,0.024672101000000002,0.009048674,19.22056075,10.75991649
15343,4620181231,46,20181231,-0.2833333333333333,-5.208333333333334,4.708333333333334,2.8750000000000004,245.83333333333331,1029.541666666667,0.005973321,0.594565217,0.018807971,0.015773673999999998,25.82592593,16.25311203
15344,4720160101,47,20160101,1.0785714285714292,-5.092857142857143,7.442857142857143,2.1000000000000005,243.57142857142856,1014.5071428571428,0.005622794,0.713970588,0.023979167000000003,0.016866422,55.83088235,46.625
15345,4720160102,47,20160102,3.9928571428571433,-1.0357142857142858,11.607142857142858,1.75,220.7142857142857,1007.8857142857142,0.00553848,0.738480392,0.021173611000000002,0.020731127,51.41666667,40.23913043
15346,4720160103,47,20160103,4.8,-1.4142857142857144,13.571428571428573,1.3071428571428572,227.14285714285717,1004.0,0.005619853,0.830392157,0.019893519,0.022118627000000002,57.52436195,53.66666667
15347,4720160104,47,20160104,5.4071428571428575,-0.14285714285714285,10.571428571428571,2.6285714285714294,278.57142857142856,1005.8571428571428,0.006616256,0.7770935959999999,0.031439535,0.021737192000000002,79.31074766,61.10416667
15348,4720160105,47,20160105,0.9142857142857144,-2.0,5.128571428571427,2.5,259.2857142857143,1009.6142857142861,0.005103491,0.485037406,0.022305882000000003,0.017999252,23.5035461,16.43181818
15349,4720160106,47,20160106,0.5785714285714285,-4.4785714285714295,5.442857142857144,2.907142857142857,279.2857142857143,1007.9928571428572,0.005850254,0.531979695,0.023165072000000002,0.018206091,41.79186603,23.7173913
15350,4720160107,47,20160107,0.3357142857142857,-2.957142857142857,4.500000000000001,2.928571428571428,278.57142857142856,1006.9928571428572,0.005879,0.5265,0.026091981,0.013153999999999999,41.66666667,23.31914894
15351,4720160108,47,20160108,-0.6785714285714286,-4.164285714285714,4.092857142857143,3.021428571428572,276.42857142857144,1006.092857142857,0.005195588,0.459541985,0.026939815,0.012114706000000001,27.49768519,17.45652174
15352,4720160109,47,20160109,0.09285714285714283,-5.528571428571429,5.342857142857143,2.2785714285714285,260.0,1008.3428571428567,0.005617891999999999,0.533505155,0.025666667,0.015556863,32.53009259,20.26086957
15353,4720160110,47,20160110,1.4714285714285713,-3.1,6.2714285714285705,2.2785714285714285,255.0,1009.5428571428572,0.005701961,0.572303922,0.029148148,0.014714706000000001,46.1875,32.08695652
15354,4720160111,47,20160111,-0.857142857142857,-5.1000000000000005,4.9071428571428575,2.478571428571428,266.42857142857144,1009.2071428571428,0.005421642,0.544215938,0.026441315,0.017137065,35.23529412,20.11111111
15355,4720160112,47,20160112,-2.2214285714285715,-8.057142857142859,4.4,2.257142857142857,285.0,1006.414285714286,0.005261869000000001,0.574462366,0.020757794,0.020782576,35.90930788,23.78378378
15356,4720160113,47,20160113,-1.3615384615384616,-5.314285714285715,2.3000000000000003,2.907142857142858,265.38461538461536,1002.4307692307692,0.0047735370000000004,0.492411924,0.027083932999999998,0.014064377,30.64578313,15.78125
15357,4720160114,47,20160114,-1.5142857142857142,-5.364285714285714,2.8857142857142857,2.4642857142857144,278.57142857142856,1005.5285714285716,0.005058438,0.501340483,0.026826602999999997,0.015489168999999999,30.80190931,19.36363636
15358,4720160115,47,20160115,-1.4785714285714284,-6.971428571428571,5.578571428571428,1.2714285714285711,212.14285714285717,1006.3214285714287,0.006530597,0.71984127,0.017065728,0.026081342999999996,56.85714286,36.25
15359,4720160116,47,20160116,-0.7000000000000001,-6.642857142857144,7.242857142857143,1.3071428571428572,235.7142857142857,1007.75,0.00663679,0.8153645829999999,0.020148148,0.025458578,73.02083333,51.41463415
15360,4720160117,47,20160117,1.1857142857142855,-3.1142857142857143,4.828571428571427,0.95,234.28571428571428,1002.0714285714287,0.005655637,0.815625,0.017037036999999998,0.02423848,61.78472222,58.37837838
15361,4720160118,47,20160118,-1.4,-7.678571428571428,3.314285714285714,4.471428571428572,285.7142857142857,994.5428571428572,0.0047374059999999996,0.50265252,0.031389151000000004,0.011194514,38.840399,29.56097561
15362,4720160119,47,20160119,-7.935714285714285,-10.157142857142855,-4.9857142857142875,5.885714285714287,275.7142857142857,1001.342857142857,0.004668782,0.330578512,0.033150717999999996,0.007238832,26.70684932,15.73809524
15363,4720160120,47,20160120,-7.014285714285713,-11.592857142857142,-2.2857142857142856,3.0142857142857147,282.14285714285717,1012.2285714285713,0.005506683,0.443622449,0.025277389,0.015375308999999998,32.11315789,24.18181818
15364,4720160121,47,20160121,-4.6571428571428575,-8.814285714285713,0.4714285714285715,2.4714285714285715,290.0,1010.7,0.005890571,0.516129032,0.017214118,0.0251933,41.18133333,28.81578947
15365,4720160122,47,20160122,-3.7428571428571433,-9.464285714285714,1.5714285714285714,2.8357142857142863,290.0,1013.3214285714287,0.005257286,0.49547738700000005,0.022343602,0.024627387,36.10126582,19.75
15366,4720160123,47,20160123,-6.457142857142857,-11.985714285714286,-2.9857142857142858,3.8071428571428574,291.42857142857144,1010.85,0.005363725,0.405896806,0.02830787,0.014393137,31.341121500000003,19.0
15367,4720160124,47,20160124,-11.028571428571427,-14.764285714285714,-7.278571428571429,4.014285714285714,280.0,1006.4785714285713,0.005596814,0.3975,0.031752315,0.008454902,28.45011601,18.39534884
15368,4720160125,47,20160125,-6.364285714285715,-12.007142857142856,-0.7214285714285714,3.2857142857142856,259.2857142857143,1010.8785714285713,0.005678894,0.47893401,0.029552132999999998,0.01410201,40.72921615,20.46666667
15369,4720160126,47,20160126,-1.9692307692307696,-8.171428571428569,3.4714285714285715,2.935714285714286,264.61538461538464,1009.3076923076924,0.0064701030000000005,0.599741602,0.026992718,0.021126615,52.90754258,18.87096774
15370,4720160127,47,20160127,0.5857142857142856,-4.485714285714286,6.55,2.407142857142857,260.7142857142857,1013.2928571428567,0.008911749,0.74630137,0.025046153999999998,0.02926,69.41494845,36.51515152
15371,4720160128,47,20160128,-0.35,-5.771428571428572,3.4785714285714286,1.1714285714285713,172.85714285714286,1013.4928571428574,0.007923573,0.8004901959999999,0.016265882,0.034971744,76.99767981,51.16666667
15372,4720160129,47,20160129,1.8142857142857136,-0.2357142857142857,4.014285714285714,2.2142857142857144,254.28571428571428,1009.7000000000003,0.005728928,0.76882793,0.019121718,0.027862842999999998,47.44600939,33.33333333
15373,4720160130,47,20160130,2.092857142857143,-0.5785714285714285,5.328571428571428,1.6785714285714286,219.28571428571428,1010.0928571428567,0.004616327,0.64800995,0.018379226999999998,0.023616667,26.33796296,22.60416667
15374,4720160131,47,20160131,0.18571428571428567,-2.707142857142857,3.6571428571428575,2.7214285714285706,273.57142857142856,1011.4857142857144,0.0050911459999999995,0.548284314,0.025703703999999997,0.017067892,37.55092593,31.43181818
15375,4720160201,47,20160201,-2.207142857142857,-6.0214285714285705,2.6642857142857146,3.0642857142857145,257.85714285714283,1011.2285714285713,0.005331661999999999,0.447341772,0.030439141,0.013889218,29.54676259,18.26666667
15376,4720160202,47,20160202,-3.2642857142857147,-8.828571428571427,3.3071428571428574,2.321428571428572,286.42857142857144,1011.2285714285713,0.0054399999999999995,0.486075949,0.025460621,0.019809434,36.50119332,19.48888889
15377,4720160203,47,20160203,-2.021428571428572,-8.964285714285715,4.557142857142859,2.157142857142857,275.7142857142857,1011.0642857142856,0.0057574309999999995,0.5717884129999999,0.026597619,0.021265147,45.85952381,26.6
