,기상번호,시도코드,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),최다풍향(16방위),평균 현지기압(hPa),일 최심신적설(cm),일강수량(mm),강수 계속시간(hr)
3382,4220160329,42,20160329,12.130769230769232,5.3538461538461535,18.44615384615384,3.3384615384615386,247.6923076923077,990.0230769230769,0.0,0.22307692307692312,0.2807692307692308
3383,4220160330,42,20160330,11.992307692307689,5.584615384615384,18.361538461538466,2.3692307692307697,255.38461538461542,991.7538461538464,0.0,0.0,0.0
3384,4220160331,42,20160331,12.269230769230768,3.784615384615385,20.46923076923077,1.4153846153846152,188.46153846153842,989.6615384615387,0.0,0.0,0.0
3385,4220160401,42,20160401,11.46923076923077,3.2384615384615385,21.04615384615385,1.7230769230769232,184.61538461538458,989.8076923076924,0.0,0.0,0.0
3386,4220160402,42,20160402,12.769230769230766,4.792307692307693,20.069230769230767,1.8769230769230767,188.46153846153842,991.3923076923076,0.0,0.0,0.0
3387,4220160403,42,20160403,9.315384615384612,6.5769230769230775,12.8,1.415384615384615,189.23076923076923,991.9615384615383,0.0,2.461538461538461,1.0
3388,4220160404,42,20160404,10.284615384615384,4.807692307692308,16.461538461538463,1.6153846153846154,206.9230769230769,987.0230769230768,0.0,0.023076923076923075,0.0
3389,4220160405,42,20160405,12.669230769230769,3.807692307692308,20.28461538461539,2.261538461538461,235.38461538461542,988.0923076923076,0.0,0.0,0.0
3390,4220160406,42,20160406,13.261538461538464,5.4923076923076914,20.546153846153842,1.553846153846154,147.69230769230768,989.5230769230769,0.0,1.7846153846153845,0.10846153846153846
3391,4220160407,42,20160407,13.0,9.407692307692308,18.6,1.7153846153846155,201.53846153846158,982.2153846153847,0.0,16.515384615384615,1.4869230769230768
3392,4220160408,42,20160408,14.22307692307692,7.130769230769232,20.83076923076923,2.907692307692308,253.0769230769231,986.7615384615384,0.0,0.0,0.0
3393,4220160409,42,20160409,14.907692307692306,8.476923076923075,19.923076923076927,2.892307692307692,228.46153846153842,985.9461538461541,0.0,0.0,0.0
3394,4220160410,42,20160410,9.715384615384616,5.6692307692307695,16.915384615384614,2.607692307692308,143.0769230769231,988.6384615384616,0.0,0.9307692307692308,0.59
3395,4220160411,42,20160411,8.26153846153846,3.938461538461538,14.238461538461538,2.046153846153846,109.23076923076924,993.8769230769227,0.0,0.8153846153846154,0.4230769230769231
3396,4220160412,42,20160412,11.253846153846156,3.315384615384616,18.576923076923077,1.8076923076923077,164.61538461538458,988.4615384615383,0.0,0.0,0.0
3397,4220160413,42,20160413,13.73846153846154,8.938461538461539,19.646153846153847,1.446153846153846,187.6923076923077,980.5153846153846,0.0,2.315384615384615,0.21846153846153848
3398,4220160414,42,20160414,14.138461538461538,8.092307692307692,21.130769230769232,2.030769230769231,167.69230769230768,985.1923076923077,0.0,0.0,0.0
3399,4220160415,42,20160415,13.453846153846154,4.530769230769232,20.915384615384614,2.1538461538461537,180.7692307692308,992.4461538461537,0.0,0.0,0.0
3400,4220160416,42,20160416,14.8,7.446153846153847,23.91538461538461,1.953846153846154,165.38461538461542,982.2307692307694,0.0,20.153846153846157,1.0446153846153847
3401,4220160417,42,20160417,12.13846153846154,8.792307692307693,15.930769230769231,4.9,256.15384615384613,973.8076923076924,0.0,14.253846153846151,0.8592307692307692
3402,4220160418,42,20160418,11.461538461538463,5.7846153846153845,18.23846153846154,3.5692307692307685,246.9230769230769,986.046153846154,0.0,4.3769230769230765,0.6476923076923077
3403,4220160419,42,20160419,11.492307692307689,6.623076923076923,17.376923076923074,1.9461538461538461,187.6923076923077,994.7615384615384,0.0,0.053846153846153835,0.0
3404,4220160420,42,20160420,13.85,7.569230769230767,21.00769230769231,2.0923076923076924,174.16666666666663,991.9,0.0,0.7384615384615386,0.4869230769230769
3405,4220160421,42,20160421,12.538461538461537,9.707692307692307,16.576923076923073,1.2307692307692308,176.9230769230769,980.5384615384617,0.0,17.092307692307696,2.0769230769230766
3406,4220160422,42,20160422,17.653846153846153,10.446153846153846,24.884615384615394,2.853846153846153,250.0,981.1,0.0,0.0,0.0
3407,4220160423,42,20160423,14.169230769230769,8.799999999999997,19.923076923076927,1.8461538461538465,273.84615384615387,986.1769230769232,0.0,0.0,0.0
3408,4220160424,42,20160424,12.453846153846154,5.199999999999998,19.838461538461534,1.6615384615384616,130.0,989.5692307692307,0.0,0.0,0.0
3409,4220160425,42,20160425,15.746153846153849,5.176923076923076,25.338461538461537,1.4,141.53846153846158,990.7615384615384,0.0,0.0,0.0
3410,4220160426,42,20160426,14.9,8.223076923076924,23.58461538461539,2.792307692307692,157.69230769230768,991.1307692307691,0.0,0.0,0.0
3411,4220160427,42,20160427,10.27692307692308,8.399999999999999,13.146153846153846,2.8461538461538463,123.84615384615385,986.5923076923076,0.0,2.0923076923076924,0.0
3412,4220160428,42,20160428,11.392307692307694,6.446153846153847,17.684615384615384,2.107692307692308,152.30769230769232,982.9,0.0,0.0,0.0
3413,4220160429,42,20160429,13.93846153846154,5.853846153846153,20.7,1.7692307692307698,202.3076923076923,985.1153846153846,0.0,0.0,0.048461538461538466
3414,4220160430,42,20160430,16.400000000000002,10.30769230769231,22.26923076923077,2.9923076923076923,250.7692307692308,984.2923076923075,0.0,0.023076923076923075,0.07153846153846154
3415,4220160501,42,20160501,17.184615384615384,10.115384615384617,24.84615384615385,2.2461538461538457,241.53846153846158,987.1153846153844,0.0,0.0,0.0
3416,4220160502,42,20160502,17.7,10.115384615384617,25.861538461538462,1.7923076923076922,181.53846153846158,986.0076923076924,0.0,3.284615384615385,0.6030769230769231
3417,4220160503,42,20160503,14.53846153846154,9.723076923076922,20.44615384615384,4.430769230769231,212.3076923076923,967.5230769230769,0.0,14.592307692307696,2.359230769230769
3418,4220160504,42,20160504,15.269230769230768,9.607692307692307,19.884615384615387,6.230769230769232,269.23076923076917,973.2923076923075,0.0,1.1923076923076923,1.1023076923076922
3419,4220160505,42,20160505,17.330769230769235,9.553846153846154,25.37692307692308,2.069230769230769,177.6923076923077,986.5846153846156,0.0,0.7692307692307693,0.09615384615384616
3420,4220160506,42,20160506,16.176923076923075,12.069230769230769,20.638461538461534,2.3076923076923075,216.9230769230769,979.9692307692308,0.0,1.3230769230769233,0.6346153846153846
3421,4220160507,42,20160507,16.215384615384615,10.615384615384617,23.36923076923077,2.0384615384615388,260.0,986.5692307692308,0.0,0.0,0.0
3422,4220160508,42,20160508,16.907692307692304,8.73076923076923,24.238461538461536,1.4692307692307691,173.0769230769231,990.1230769230773,0.0,0.0,0.0
3423,4220160509,42,20160509,17.723076923076924,12.300000000000002,24.376923076923074,1.0923076923076922,148.46153846153842,984.6769230769232,0.0,0.0,0.0
3424,4220160510,42,20160510,12.407692307692306,10.707692307692307,16.376923076923074,2.1846153846153844,176.15384615384616,982.1538461538463,0.0,19.8,2.9615384615384617
3425,4220160511,42,20160511,14.892307692307696,9.346153846153843,21.023076923076925,1.6923076923076918,159.23076923076925,982.9538461538465,0.0,0.7615384615384614,0.2946153846153846
3426,4220160512,42,20160512,18.430769230769233,10.969230769230773,25.092307692307692,2.5538461538461537,245.38461538461542,985.4307692307693,0.0,0.0,0.0
3427,4220160513,42,20160513,15.46923076923077,9.615384615384617,21.46923076923077,2.384615384615384,203.84615384615384,993.7384615384616,0.0,0.14615384615384613,0.16692307692307692
3428,4220160514,42,20160514,15.784615384615384,7.615384615384616,23.76923076923077,1.6461538461538463,128.46153846153842,996.2076923076922,0.0,0.0,0.0
3429,4220160515,42,20160515,16.138461538461538,10.561538461538463,22.35384615384616,2.2846153846153845,222.3076923076923,983.3307692307692,0.0,9.353846153846154,0.8846153846153846
3430,4220160516,42,20160516,15.70769230769231,10.138461538461538,21.57692307692308,3.1153846153846154,262.3076923076923,981.8615384615387,0.0,4.1923076923076925,0.6284615384615384
3431,4220160517,42,20160517,18.430769230769233,8.876923076923076,27.215384615384608,1.6538461538461535,203.84615384615384,988.9615384615383,0.0,0.0,0.0
3432,4220160518,42,20160518,20.184615384615377,11.876923076923076,28.92307692307692,1.4153846153846152,194.61538461538458,991.9384615384613,0.0,0.0,0.0
3433,4220160519,42,20160519,20.05384615384616,11.553846153846154,28.95384615384615,1.3384615384615384,183.0769230769231,992.3,0.0,0.0,0.0
3434,4220160520,42,20160520,17.892307692307693,9.923076923076923,26.484615384615388,1.446153846153846,151.53846153846158,993.0230769230768,0.0,0.0,0.0
3435,4220160521,42,20160521,17.75384615384616,8.646153846153847,26.638461538461538,1.3000000000000005,160.0,993.4769230769231,0.0,0.0,0.0
3436,4220160522,42,20160522,18.66923076923077,10.0,27.28461538461539,1.4076923076923078,142.30769230769232,991.7076923076922,0.0,0.0,0.0
3437,4220160523,42,20160523,19.223076923076924,11.176923076923076,26.44615384615385,1.2615384615384615,166.15384615384616,987.0923076923076,0.0,0.04615384615384615,0.12846153846153846
3438,4220160524,42,20160524,17.153846153846153,14.115384615384615,21.200000000000006,2.0846153846153843,230.7692307692308,980.2153846153847,0.0,12.099999999999998,1.256153846153846
3439,4220160525,42,20160525,19.223076923076924,13.353846153846153,24.961538461538463,2.138461538461538,210.7692307692308,983.246153846154,0.0,0.0,0.0
3440,4220160526,42,20160526,19.323076923076922,15.999999999999998,23.57692307692308,1.515384615384615,214.61538461538458,983.9076923076924,0.0,0.24615384615384614,0.07692307692307693
3441,4220160527,42,20160527,19.661538461538466,14.069230769230769,25.77692307692308,1.4307692307692306,195.38461538461542,985.4846153846154,0.0,0.0,0.0
3442,4220160528,42,20160528,21.26153846153846,14.846153846153845,28.93076923076923,1.484615384615385,210.0,981.5538461538459,0.0,0.0,0.0
3443,4220160529,42,20160529,20.046153846153842,14.615384615384615,27.169230769230772,1.2692307692307692,159.23076923076925,978.3461538461537,0.0,0.0,0.0
3444,4220160530,42,20160530,19.80769230769231,12.984615384615381,27.00769230769231,1.8384615384615384,211.53846153846158,980.6615384615384,0.0,0.0,0.0
3445,4220160531,42,20160531,20.653846153846157,14.461538461538463,27.43846153846154,1.8615384615384616,214.61538461538458,981.1846153846153,0.0,0.0,0.0
3446,4220160601,42,20160601,19.107692307692307,13.169230769230774,25.46923076923077,1.8000000000000005,93.84615384615385,983.3846153846154,0.0,0.0,0.0
3447,4220160602,42,20160602,19.04615384615385,10.407692307692308,26.46923076923077,1.5769230769230769,163.84615384615384,984.7,0.0,0.038461538461538464,0.0
3448,4220160603,42,20160603,21.684615384615388,13.715384615384615,28.25384615384616,1.8230769230769237,210.7692307692308,984.2,0.0,0.04615384615384616,0.0
3449,4220160604,42,20160604,19.73846153846154,14.969230769230773,25.03076923076923,1.1846153846153844,224.61538461538458,983.2153846153847,0.0,0.015384615384615384,0.0
3450,4220160605,42,20160605,19.56153846153846,13.484615384615385,26.05384615384615,2.1,148.46153846153842,986.5846153846153,0.0,0.0,0.0
3451,4220160606,42,20160606,19.276923076923076,14.423076923076925,24.86923076923077,1.4,153.0769230769231,987.7230769230772,0.0,0.06923076923076922,0.3330769230769231
3452,4220160607,42,20160607,20.26923076923077,17.207692307692305,25.215384615384608,1.284615384615385,150.0,984.7384615384616,0.0,0.053846153846153835,0.2053846153846154
3453,4220160608,42,20160608,20.576923076923077,17.176923076923078,25.207692307692305,1.2692307692307692,190.0,983.8230769230769,0.0,0.6076923076923078,0.09
3454,4220160609,42,20160609,21.084615384615386,16.02307692307692,27.13076923076923,1.4769230769230768,156.15384615384616,985.769230769231,0.0,0.09230769230769233,0.0
3455,4220160610,42,20160610,22.00769230769231,14.96153846153846,29.207692307692305,1.4769230769230768,163.0769230769231,985.9846153846156,0.0,0.0,0.0
3456,4220160611,42,20160611,22.923076923076927,18.26153846153846,27.976923076923075,1.507692307692308,174.61538461538458,984.2461538461537,0.0,1.907692307692308,0.2246153846153846
3457,4220160612,42,20160612,23.03076923076923,19.423076923076927,28.161538461538463,1.6153846153846154,226.15384615384616,980.0384615384617,0.0,6.4692307692307685,0.5
3458,4220160613,42,20160613,20.84615384615385,17.907692307692308,25.57692307692308,1.8384615384615384,221.53846153846158,977.2923076923075,0.0,0.2923076923076923,0.32076923076923075
3459,4220160614,42,20160614,20.776923076923076,16.276923076923076,26.407692307692308,1.5384615384615383,156.9230769230769,978.1307692307694,0.0,2.276923076923077,1.0576923076923077
3460,4220160615,42,20160615,19.784615384615385,17.73846153846154,23.94615384615384,1.3615384615384616,215.38461538461542,975.6923076923077,0.0,9.807692307692307,1.1346153846153846
3461,4220160616,42,20160616,20.93846153846154,18.3,24.6,2.123076923076923,215.38461538461542,973.5230769230769,0.0,0.0,0.0
3462,4220160617,42,20160617,23.44615384615385,18.323076923076922,28.97692307692308,2.115384615384615,205.38461538461542,981.6846153846153,0.0,0.0,0.0
3463,4220160618,42,20160618,23.63076923076924,17.54615384615385,30.30769230769231,1.515384615384615,210.7692307692308,985.3,0.0,0.0,0.0
3464,4220160619,42,20160619,21.52307692307692,17.284615384615385,26.55384615384616,1.6769230769230767,273.0769230769231,982.2307692307696,0.0,0.4230769230769231,0.18
3465,4220160620,42,20160620,22.115384615384613,17.084615384615386,27.515384615384622,1.4076923076923076,149.23076923076925,981.5769230769232,0.0,0.0,0.0
3466,4220160621,42,20160621,22.484615384615388,17.599999999999994,27.961538461538463,1.4307692307692308,159.23076923076925,982.3384615384616,0.0,0.0,0.0576923076923077
3467,4220160622,42,20160622,21.200000000000006,18.061538461538465,27.04615384615385,1.553846153846154,125.3846153846154,981.4923076923077,0.0,8.73076923076923,1.013076923076923
3468,4220160623,42,20160623,22.915384615384607,18.25384615384616,28.353846153846153,1.3307692307692305,200.7692307692308,980.6846153846153,0.0,0.10769230769230767,0.10230769230769232
3469,4220160624,42,20160624,20.29230769230769,18.284615384615385,23.28461538461539,1.3615384615384616,223.0769230769231,974.0615384615387,0.0,13.992307692307694,2.063846153846154
3470,4220160625,42,20160625,21.0,17.015384615384615,25.184615384615388,2.192307692307692,250.7692307692308,976.4923076923076,0.0,0.038461538461538464,0.0
3471,4220160626,42,20160626,22.107692307692307,16.192307692307693,28.44615384615385,1.5615384615384615,221.53846153846158,982.7230769230767,0.0,0.0,0.0
3472,4220160627,42,20160627,21.592307692307696,16.930769230769233,27.484615384615388,1.1153846153846154,213.0769230769231,984.4,0.0,1.3461538461538465,0.0
3473,4220160628,42,20160628,21.692307692307686,15.930769230769226,27.85384615384616,1.4230769230769231,120.0,985.5923076923076,0.0,0.4,0.16
3474,4220160629,42,20160629,22.51538461538461,18.061538461538465,27.9,1.3769230769230771,140.76923076923075,985.4769230769232,0.0,0.038461538461538464,0.19230769230769232
3475,4220160630,42,20160630,23.907692307692304,19.876923076923074,29.00769230769231,1.7923076923076924,230.7692307692308,984.0615384615387,0.0,3.8461538461538463,0.3976923076923077
3476,4220160701,42,20160701,23.338461538461537,20.384615384615387,28.000000000000004,1.7076923076923078,169.23076923076925,980.1230769230773,0.0,72.00769230769231,1.5192307692307692
3477,4220160702,42,20160702,22.615384615384613,19.56153846153846,26.58461538461539,1.7999999999999998,236.15384615384616,978.953846153846,0.0,12.992307692307694,1.2369230769230768
3478,4220160703,42,20160703,22.56153846153846,19.26153846153846,26.338461538461537,1.2538461538461538,218.46153846153842,984.0153846153846,0.0,0.4846153846153847,0.038461538461538464
3479,4220160704,42,20160704,19.623076923076926,18.29230769230769,21.6,1.3615384615384616,181.53846153846158,986.5692307692308,0.0,88.58461538461539,2.1984615384615385
3480,4220160705,42,20160705,20.200000000000006,17.45384615384615,23.26923076923077,2.0384615384615383,211.53846153846158,986.2923076923078,0.0,113.43076923076923,3.3269230769230766
3481,4220160706,42,20160706,19.76153846153846,17.499999999999996,23.44615384615385,1.5,233.0769230769231,989.2076923076922,0.0,10.292307692307693,1.2753846153846151
3482,4220160707,42,20160707,21.607692307692307,18.015384615384615,25.753846153846155,1.1923076923076923,200.0,989.1076923076924,0.0,0.1769230769230769,0.0
3483,4220160708,42,20160708,23.784615384615392,18.9,30.37692307692308,1.1615384615384614,153.84615384615384,984.753846153846,0.0,0.0,0.0
3484,4220160709,42,20160709,24.99230769230769,19.015384615384615,31.56923076923077,1.1307692307692307,152.30769230769232,980.8153846153847,0.0,0.0,0.0
3485,4220160710,42,20160710,25.238461538461536,20.615384615384613,31.20769230769231,1.1461538461538459,152.30769230769232,979.5769230769232,0.0,0.0,0.0
3486,4220160711,42,20160711,25.538461538461537,20.907692307692308,31.08461538461539,1.2230769230769232,180.0,979.4307692307692,0.0,0.0,0.06384615384615384
3487,4220160712,42,20160712,23.738461538461536,21.753846153846155,26.715384615384608,1.1384615384615384,235.38461538461542,977.0076923076924,0.0,2.446153846153846,0.9292307692307692
3488,4220160713,42,20160713,24.384615384615394,21.1,28.6076923076923,1.3153846153846156,196.9230769230769,975.2692307692308,0.0,0.0,0.0
3489,4220160714,42,20160714,23.24615384615385,20.3,27.3,1.6,162.30769230769232,977.3615384615384,0.0,15.123076923076924,0.6023076923076923
3490,4220160715,42,20160715,22.676923076923075,18.907692307692308,26.838461538461537,1.5230769230769232,128.46153846153842,980.1692307692308,0.0,0.16923076923076924,0.3461538461538461
3491,4220160716,42,20160716,19.315384615384616,18.24615384615385,21.33846153846154,1.646153846153846,157.69230769230768,977.623076923077,0.0,71.1076923076923,3.4038461538461537
3492,4220160717,42,20160717,20.9,19.053846153846155,23.51538461538461,1.276923076923077,192.3076923076923,981.5,0.0,3.56923076923077,1.4423076923076923
3493,4220160718,42,20160718,22.207692307692305,19.076923076923077,26.892307692307693,1.3076923076923077,172.3076923076923,984.8384615384616,0.0,0.3153846153846154,0.019230769230769232
3494,4220160719,42,20160719,22.746153846153845,18.7,28.08461538461539,1.2461538461538462,143.84615384615384,986.9923076923077,0.0,0.0,0.0
3495,4220160720,42,20160720,23.192307692307697,19.30769230769231,28.207692307692305,1.484615384615385,106.92307692307692,988.0923076923076,0.0,0.2461538461538461,0.5
3496,4220160721,42,20160721,23.02307692307692,19.123076923076923,28.315384615384612,1.3538461538461537,90.0,987.3,0.0,0.0,0.0
3497,4220160722,42,20160722,24.246153846153845,18.95384615384615,30.31538461538461,1.5846153846153848,127.69230769230771,985.8307692307692,0.0,0.0,0.0
3498,4220160723,42,20160723,24.47692307692307,20.323076923076922,29.47692307692307,1.0769230769230769,207.6923076923077,984.5846153846153,0.0,7.3076923076923075,0.4230769230769231
3499,4220160724,42,20160724,25.0,22.915384615384607,28.176923076923078,1.1461538461538459,205.38461538461542,985.3307692307692,0.0,9.907692307692308,0.6984615384615385
3500,4220160725,42,20160725,25.046153846153842,22.97692307692307,28.346153846153847,1.1,166.15384615384616,985.4307692307692,0.0,9.0,0.3407692307692308
3501,4220160726,42,20160726,26.28461538461539,22.638461538461538,30.592307692307696,1.6153846153846156,207.6923076923077,982.0307692307697,0.0,0.0,0.0
3502,4220160727,42,20160727,26.361538461538448,23.9,29.31538461538461,1.7461538461538462,209.23076923076923,979.4461538461541,0.0,2.107692307692308,0.466923076923077
3503,4220160728,42,20160728,27.4,23.761538461538464,31.853846153846153,1.9230769230769231,223.84615384615384,980.4307692307692,0.0,1.5846153846153848,0.1153846153846154
3504,4220160729,42,20160729,25.438461538461546,23.04615384615385,28.24615384615384,1.4923076923076926,210.7692307692308,983.7769230769233,0.0,4.546153846153846,0.5515384615384615
3505,4220160730,42,20160730,27.276923076923083,24.061538461538454,31.81538461538461,1.2692307692307692,210.0,985.7230769230767,0.0,0.4,0.40384615384615385
